Country,Year,Annual CO₂ emissions (per capita),GDP per capita,Population,Mean income or consumption per day,poverty_gap_index_4000
Belarus,2019,0.10513758071244429,0.04908043462391298,-0.2872925645785546,-0.27872797272680455,-0.024442256313946795
Belgium,1985,0.855425595334511,-0.03724778597187833,-0.2860447710781913,0.4549872824209086,-0.9728464522957064
Belgium,1988,0.7696723967884296,0.2105730215510635,-0.28581855795427097,0.540886784025395,-1.0405217552932509
Belgium,1992,1.1664308912968224,0.3688549934460941,-0.28522376766721547,0.6741653050609061,-1.1670701090831357
Belgium,1995,1.2113935184091622,0.46825475276604134,-0.28474807920302136,1.0482518282614062,-1.322453860793311
Belgium,1997,1.1630026777620686,0.5323405811622166,-0.2843876265999992,1.0104963346448081,-1.337184853054455
Belgium,2000,1.1878156222426055,0.7335040140411001,-0.2837263357313196,1.454787002095306,-1.4312682901822593
Belgium,2003,1.1846655274858484,0.8572028276371747,-0.28289153566956443,1.1784956525155996,-1.3806620865047896
Belgium,2004,1.1822463051302496,0.8978243979462719,-0.2825676768101592,1.3674385617467462,-1.4256598139833614
Belgium,2005,1.1146472755668182,1.1281609134550963,-0.28220031984118227,1.364487048755218,-1.4446884029933105
Belgium,2006,1.0707487153719373,1.0479834049679455,-0.28180169690704177,1.3208665616034165,-1.441013758199424
Belgium,2007,0.9980896594370723,1.0996032421675643,-0.281374459815834,1.3944617861749269,-1.4505523334746142
Belgium,2008,0.9790350980361991,1.279509247113077,-0.28093336566819554,1.4294203345688326,-1.474833170076551
Belgium,2009,0.7551018955803206,1.17960240834786,-0.2804825160078563,1.4567820965424467,-1.476444297929906
Belgium,2010,0.857116594039217,1.3567714881265045,-0.2800198630832339,1.437086310788485,-1.4729135785217409
Belgium,2011,0.6844582645897166,1.3313588998600543,-0.27954994335874833,1.3725493425853108,-1.4530205409831152
Belgium,2012,0.6283685116158931,1.3359155287936262,-0.2790944968283377,1.4459728847864521,-1.4872318640754665
Belgium,2013,0.6224575970553576,1.314084752452267,-0.2786588512704553,1.440446331277585,-1.4776430676036443
Belgium,2014,0.518425646927879,1.3129257542120716,-0.27821506907132965,1.4722543789624174,-1.4838637909749666
Belgium,2015,0.5751843463483518,1.2523194148344794,-0.27778269145918794,1.5040197620422875,-1.4966400899526568
Belgium,2016,0.5406599873557391,1.2818960635427745,-0.2773687254895923,1.474663832052954,-1.4914896788651415
Belgium,2017,0.521989768752176,1.3803698714195647,-0.27696005709562427,1.504370099398465,-1.5048942241010304
Belgium,2018,0.5276460379422504,1.3268049352902531,-0.27657281458620714,1.568060016724602,-1.5344760855906925
Belgium,2019,0.511170263266486,1.3627672136277258,-0.2761984747239286,1.6645372685082185,-1.5620481864041624
Belize,1993,-0.7124153190601071,-0.778276907466498,-0.34455578713896085,-0.6981945689068542,0.8623007992308559
Belize,1994,-0.7233704222922055,-0.7596873863406195,-0.3445301872238984,-0.7124948668183934,0.8890901397938455
Belize,1996,-0.7995130963105049,-0.8045469957026381,-0.3444611616860459,-0.8103533790927254,0.9438412020599728
Belize,1997,-0.7406665423264113,-0.830134213173242,-0.34441724677747954,-0.7969316551063473,0.9697030935449085
Belize,1998,-0.7668627372651579,-0.8452365072878847,-0.3443701907750405,-0.8338435841536276,0.9441404712660764
Belize,1999,-0.7942317440202404,-0.8448277825477621,-0.34432287502830045,-0.8328949915167795,0.9298117962645348
Benin,2003,-1.0103232975643308,-1.0684602316059546,-0.2994628535996177,-1.077128156927702,1.295749723879796
Benin,2011,-0.9832860787478198,-1.056664089805613,-0.28697595439731716,-1.0655461648389886,1.2756954341447133
Benin,2015,-0.9783817842782703,-1.00495568235163,-0.27968858036927186,-1.0651519780208194,1.2759271221503257
Benin,2018,-0.9536849390887306,-1.0023617768306505,-0.27360031288656306,-0.9844712889106173,1.1396016341029676
Bhutan,2003,-0.9591304590937967,-0.864283511010887,-0.341895262507092,-0.9197154098383692,1.0316436536998088
Bhutan,2007,-0.9619579452016997,-0.8084876577456102,-0.341611422391738,-0.8585772308413295,0.9281015537428764
Bhutan,2012,-0.8558608192930555,-0.6426070507606921,-0.34137263885176167,-0.7286466623066573,0.7297802721822597
Bhutan,2017,-0.7433263808096795,-0.5447826106922382,-0.34116136404543207,-0.6868351056457151,0.6476649312521094
Bolivia,1997,-0.804305014353225,-0.9904736407850563,-0.2965729505876952,-0.5524387719601878,0.6036184523215095
Bolivia,1999,-0.8306228873990477,-0.9934539470790765,-0.2947521430376054,-0.6344871956623437,0.6574014703189146
Bolivia,2000,-0.8881232789088377,-0.9940606227096337,-0.2938243182726973,-0.672727091013798,0.7560457920551967
Bolivia,2001,-0.8848163050673227,-0.9896953914653929,-0.29289750832273265,-0.6526681197626216,0.705461462646452
Bolivia,2002,-0.8539042148719571,-0.9840342136831501,-0.291964216846373,-0.6529634075885103,0.7292011849407248
Bolivia,2004,-0.8487604331903688,-0.969200929607589,-0.2900572647968245,-0.5688741042231449,0.6057908095156801
Bolivia,2005,-0.8275694446261577,-0.9582349865515776,-0.2890840512254559,-0.5278599124592895,0.5690184709400871
Bolivia,2006,-0.8313459779545957,-0.9500663023296896,-0.2880857391059315,-0.4832394644862653,0.5026123070391887
Bolivia,2007,-0.8286127964898068,-0.9399435283675979,-0.28706795220439635,-0.4860180761187112,0.4870107421179873
Bolivia,2008,-0.8277191994860603,-0.9134678929698474,-0.28604445092823894,-0.4507197224311107,0.40750537652899776
Bolivia,2009,-0.8213784018908715,-0.9070723655127056,-0.28501315128248605,-0.4072692110654797,0.33920342054320746
Bolivia,2011,-0.7871861779144516,-0.849219164238968,-0.2829295972705103,-0.3279803340122948,0.19669840179142725
