Entity,Year,Annual CO₂ emissions from cement_x,Annual CO₂ emissions from cement_y,Annual CO₂ emissions from coal,Annual CO₂ emissions from gas,Annual CO₂ emissions from oil,Coal consumption - TWh,Coal production (TWh),Fossil fuels (% equivalent primary energy),Gas consumption - TWh,Gas production (TWh),Oil consumption - TWh,Oil production (TWh),Fossil fuels - % electricity
Belgium,2002,2993247.0,2993247.0,28636592.0,33255696.0,59079304.0,72.41641,0.0,81.43501,158.32524,0.0,366.56335,0.0,40.079067
Belgium,2003,2933470.0,2933470.0,27766146.0,34992028.0,59783136.0,70.04909,0.0,82.20268,168.66574,0.0,387.41565,0.0,41.869095
Belgium,2004,2837048.0,2837048.0,28251918.0,34982664.0,59749964.0,65.15431,0.0,82.28348,171.87999,0.0,392.12158,0.0,41.12893
Belgium,2005,2933953.0,2933953.0,26195950.0,35641404.0,58073188.0,59.86575,0.0,81.83737,168.93474,0.0,389.98645,0.0,41.087933
Belgium,2006,3111969.0,3111969.0,25337382.0,35388412.0,57103236.0,59.076744,0.0,81.993515,173.88899,0.0,388.74277,0.0,40.472763
Belgium,2007,3087423.0,3087423.0,23158202.0,35637296.0,55772230.0,53.98673,0.0,81.44485,175.19025,0.0,392.62915,0.0,40.42161
Belgium,2008,3032533.0,3032533.0,23259024.0,35690160.0,55348900.0,53.31606,0.0,82.39577,174.0145,0.0,411.8414,0.0,39.814594
Belgium,2009,2795202.0,2795202.0,15162389.0,36481936.0,51247376.0,34.345123,0.0,79.766495,175.74065,0.0,360.92197,0.0,41.33244
Belgium,2010,2582486.0,2582486.0,17526192.0,40348530.0,51863256.0,43.6005,0.0,80.1107,194.04001,0.0,374.98312,0.0,41.42565
Belgium,2011,2761552.0,2761552.0,16688971.0,34579212.0,48646136.0,41.048958,0.0,78.02866,165.24,0.0,350.51743,0.0,36.63566
Belgium,2012,2642587.0,2642587.0,15078114.0,34918144.0,47557056.0,38.662643,0.0,79.37288,167.4,0.0,337.58096,0.0,37.676357
Belgium,2013,2541374.0,2541374.0,15331619.0,35279388.0,47362344.0,40.907593,0.0,78.65156,165.33,0.0,345.84137,0.0,33.66687
Belgium,2014,2642982.0,2642982.0,14793866.0,30998122.0,46403896.0,39.672768,0.0,80.38664,144.63,0.0,338.91125,0.0,35.519665
Belgium,2015,2348126.0,2348126.0,14436135.0,33814950.0,48282084.0,38.740704,0.0,82.94183,158.499,0.0,348.0553,0.0,40.742363
Belgium,2016,2435800.0,2435800.0,13541211.0,34368700.0,47115850.0,36.819427,0.0,77.758545,161.89198,0.0,352.98425,0.0,31.487192
Brazil,1985,9280603.0,9280603.0,34870996.0,4994133.0,127517100.0,116.54804,45.45385,56.18942,25.739506,25.739506,628.43634,342.74146,4.5740423
Brazil,1986,11121856.0,11121856.0,35123104.0,5986976.0,142375710.0,117.9925,43.101746,57.18443,29.987183,29.977043,679.39355,360.37137,8.099766
Brazil,1987,11299358.0,11299358.0,40234384.0,6639168.0,145541400.0,123.55479,39.264877,57.410397,33.474533,33.484673,696.63416,358.51154,6.4883094
Brazil,1988,11125338.0,11125338.0,39776384.0,6840688.0,147651870.0,126.26784,42.773262,55.95435,33.697563,33.697563,697.7388,350.34323,5.5417104
Brazil,1989,11140967.0,11140967.0,39930270.0,7306016.0,151579680.0,125.29147,38.603477,55.50393,34.54913,34.54913,715.05914,374.16556,5.328723
Brazil,1990,11062000.0,11062000.0,37094716.0,7483989.0,151775300.0,111.62079,19.62071,55.063522,31.455135,31.455135,719.21423,396.90588,4.49513
Brazil,1991,11776000.0,11776000.0,42466108.0,7335661.0,156700220.0,127.96354,23.470465,54.478012,32.700607,32.700607,720.02423,392.28058,4.7584524
Brazil,1992,9770000.0,9770000.0,41203076.0,7983260.0,163251660.0,124.18001,21.972292,53.959137,37.04399,37.04399,723.3313,398.22037,4.852125
Brazil,1993,10164000.0,10164000.0,42342610.0,8729970.0,171252430.0,127.936264,21.837793,53.94159,43.394627,43.394627,753.877,406.4251,4.56827
Brazil,1994,10086000.0,10086000.0,43666840.0,8985299.0,179161870.0,131.33165,24.35495,54.495823,47.3917,47.3917,801.57837,421.4718,4.5732417
Brazil,1995,11528000.0,11528000.0,45582308.0,9602722.0,190346980.0,137.72981,23.892641,54.89303,52.304947,52.304947,859.95514,436.17145,4.9287124
Brazil,1996,13884000.0,13884000.0,46468484.0,10608090.0,206281440.0,142.11913,22.26761,55.359924,57.627487,57.157547,921.4849,494.66245,5.606276
Brazil,1997,15267000.0,15267000.0,47044056.0,11863316.0,219832620.0,142.97125,26.055893,56.161224,62.624912,62.21663,1003.6971,530.28345,5.9926877
Brazil,1998,16174999.0,16174999.0,45590740.0,12411119.0,229578140.0,140.04022,25.497107,55.98991,65.63152,65.17325,1042.4209,612.65924,6.0619445
Brazil,1999,16438999.0,16438999.0,46804690.0,14068825.0,235468500.0,141.80779,26.124039,56.063377,77.880455,76.52524,1044.3267,691.94525,8.665204
Brazil,2000,16047001.0,16047001.0,50460430.0,18442374.0,239488200.0,151.18149,31.227253,56.82882,97.04505,77.09713,1091.0947,780.2455,8.775399
Brazil,2001,15227000.0,15227000.0,49426704.0,23185590.0,241794700.0,148.78801,26.808805,59.67897,122.86193,78.73798,1099.6735,816.74133,11.365089
Brazil,2002,14390000.0,14390000.0,48688816.0,29292858.0,239219330.0,144.01038,29.79307,58.170273,145.16252,95.125755,1077.904,914.1956,10.256855
Brazil,2003,13096000.0,13096000.0,51933110.0,30919220.0,232433660.0,149.41873,27.196241,56.798668,162.47292,103.34111,1048.2212,948.01917,9.168747
Brazil,2004,13273000.0,13273000.0,53832656.0,38215092.0,239768260.0,156.65688,31.538048,57.08539,193.22482,113.657776,1083.5645,940.91486,10.968025
Brazil,2005,14349000.0,14349000.0,50948420.0,39619380.0,240221180.0,151.0846,33.07119,56.436676,201.27115,112.414406,1101.6764,1034.8539,10.427469
Brazil,2006,15440000.0,15440000.0,50837876.0,42052556.0,242248560.0,148.97397,33.04171,56.183617,211.69781,114.784706,1126.7306,1093.6329,9.967814
Brazil,2007,17200000.0,17200000.0,54989056.0,43245600.0,256003360.0,157.87172,34.01415,55.331684,218.01636,115.57735,1183.2921,1109.1145,8.999214
Brazil,2008,18884000.0,18884000.0,55315500.0,51302692.0,267238800.0,160.13234,37.866035,56.08651,256.60886,143.76068,1231.772,1152.7557,12.668941
Brazil,2009,19031000.0,19031000.0,43586052.0,40958540.0,262705400.0,129.20715,35.40279,53.268738,206.68614,122.769424,1218.8019,1232.6158,8.172983
Brazil,2010,21288000.0,21288000.0,56688188.0,55048824.0,286080000.0,168.19763,31.785671,54.92705,275.7678,150.20552,1305.4814,1298.3738,12.382707
Brazil,2011,22845000.0,22845000.0,62292400.0,53100584.0,303885020.0,179.673,31.81142,54.807617,274.83426,172.26965,1351.8365,1326.1354,9.861591
Brazil,2012,24998000.0,24998000.0,61016470.0,63396560.0,327733980.0,177.79971,33.94787,57.05581,325.76535,198.32849,1431.951,1306.8228,14.533937
Brazil,2013,26652000.0,26652000.0,65604090.0,74703790.0,342338140.0,191.64679,42.165073,58.909405,383.8277,219.49594,1471.0026,1281.0779,20.468441
Brazil,2014,26908000.0,26908000.0,69033896.0,81285730.0,356753380.0,203.76967,41.826893,60.035557,406.55472,233.47675,1529.594,1424.1478,24.116503
Brazil,2015,25082000.0,25082000.0,69451660.0,80464760.0,330358600.0,204.981,33.800484,58.883537,429.3654,238.04495,1436.5623,1537.4033,23.257975
Brazil,2016,22415000.0,22415000.0,63831220.0,69665670.0,312939100.0,185.14966,31.147717,55.834126,370.8788,241.23576,1360.2913,1589.9032,16.792482
Brazil,2017,20217098.0,20217098.0,66689332.0,70185560.0,316132350.0,195.27472,25.32868,56.18872,376.32028,271.8142,1374.2164,1658.9243,18.081858
Brazil,2018,20494046.0,20494046.0,65736624.0,67066200.0,300804740.0,190.97849,27.448559,53.42707,358.90796,251.62357,1307.2214,1635.2148,15.036831
Brazil,2019,21047938.0,21047938.0,61925810.0,67066200.0,299527420.0,179.51239,25.144266,52.036976,357.33347,257.46527,1301.5947,1758.4464,16.067453
Brazil,2020,23365980.0,23365980.0,56209580.0,58747910.0,282283840.0,163.13281,27.919014,50.263317,314.23697,242.36339,1228.7523,1853.1815,14.598575
Brazil,2021,24487614.0,24487614.0,67642040.0,75904390.0,305275300.0,197.9085,33.790585,54.051895,404.4645,243.32677,1327.6416,1824.239,20.397495
Brazil,2022,23618754.0,23618754.0,56209580.0,59787700.0,319964260.0,162.66177,29.969172,50.286953,319.7619,229.82063,1390.6998,1896.3617,10.480382
Bulgaria,1990,2142418.0,2142418.0,34725736.0,12101766.0,26379462.0,96.057915,59.206814,85.49389,63.017498,0.09764372,118.9007,2.5177596,61.121716
Bulgaria,1991,1264765.0,1264765.0,31781146.0,10141548.0,17350046.0,85.861694,54.248585,83.03831,53.2195,0.094248414,79.400375,0.7553278,62.029984
Bulgaria,1992,1097097.0,1097097.0,31440248.0,8871139.0,15081927.0,90.28905,62.574886,84.29529,47.12125,0.41021574,71.27456,0.6942807,62.048534
Bulgaria,1993,1153800.0,1153800.0,33046250.0,8146752.5,15212438.0,97.209785,60.6359,82.810295,43.845753,0.717863,77.61299,0.6294399,58.350952
Bulgaria,1994,1440690.0,1440690.0,31379636.0,8113330.0,14595580.0,88.99108,58.666275,81.16338,43.86275,0.6156431,73.34055,0.692384,56.18747
Bulgaria,1995,1992658.0,1992658.0,31312840.0,9973536.0,13697683.0,89.002144,61.48518,79.55832,52.93925,0.51348466,75.31128,0.6294399,53.34934
Bulgaria,1996,1960521.0,1960521.0,31470490.0,10196139.0,13917335.0,88.62326,62.81949,77.963295,54.084248,0.40987432,69.351074,0.4418151,50.866917
Bulgaria,1997,1573008.0,1573008.0,34015320.0,8227799.5,11277540.0,101.05516,58.285206,77.25096,43.14725,0.41063023,54.493073,0.3776639,51.925785
Bulgaria,1998,1118431.0,1118431.0,32119240.0,7149870.0,12142347.0,96.24862,58.922813,76.911316,36.101498,0.30921575,57.887005,0.5035519,51.78658
Bulgaria,1999,1106452.0,1106452.0,26602864.0,6153152.0,11960668.0,79.253265,49.729588,75.60584,31.2785,0.20655811,53.773804,0.5035519,51.120483
Bulgaria,2000,1211567.0,1211567.0,26381310.0,6670034.0,10583444.0,73.19367,49.948257,72.65103,34.06825,0.20345055,50.755096,0.537121,48.731216
Bulgaria,2001,1228410.0,1228410.0,30066276.0,6180371.0,10870406.0,83.42836,52.30418,73.21208,28.639248,0.20345055,52.527763,0.37955242,51.197056
Bulgaria,2002,1214714.0,1214714.0,27824566.0,5549228.0,10859005.0,76.82982,51.501152,71.0896,25.393,0.20907049,52.79946,0.46578553,46.910645
Bulgaria,2003,1272522.0,1272522.0,31195602.0,5795568.0,11582963.0,86.018326,54.02544,74.77334,26.832998,0.20907049,55.726036,0.3776639,52.057713
Bulgaria,2004,1444254.0,1444254.0,29945182.0,5811841.0,11636381.0,82.19636,52.780743,74.48194,26.19875,3.4563336,53.97488,0.6311644,51.74081
Bulgaria,2005,1618090.0,1618090.0,29490376.0,6567321.0,12196474.0,80.50993,48.58942,73.03719,32.663998,32.774006,59.339947,0.6294399,47.710186
Bulgaria,2006,1549681.0,1549681.0,29994824.0,6726379.0,12633054.0,81.74977,50.09491,72.86222,33.656998,4.8350306,60.025085,0.6294399,47.799297
Bulgaria,2007,1979357.0,1979357.0,33367378.0,6888682.0,12439588.0,91.969536,56.33936,79.38203,33.919,3.0641873,58.88495,0.6294399,59.08454
Bulgaria,2008,1899687.0,1899687.0,32491436.0,6717337.0,11824199.0,87.66482,56.536137,77.91673,33.92125,1.141767,57.86655,0.6311644,57.968082
Bulgaria,2009,982972.0,982972.0,27277980.0,5051819.0,11333419.0,73.79338,53.578606,74.614914,24.263748,0.10379693,52.825085,0.6294399,55.23517
Bulgaria,2010,807287.0,807287.0,29298274.0,5371440.0,10929347.0,80.046974,57.51613,73.11189,26.722748,0.52364653,47.891853,0.62942606,54.256477
Bulgaria,2011,787298.0,787298.0,34485236.0,6148029.0,10119819.0,94.14436,72.23261,75.85526,30.594498,3.6655264,45.732883,0.62942606,59.567654
Bulgaria,2012,981292.0,981292.0,29416554.0,5758736.0,10651056.0,80.42796,65.27039,73.254,28.512249,3.987072,47.573124,0.63115054,54.735256
Bulgaria,2013,891633.0,891633.0,25001148.0,5608171.0,9599529.0,69.12558,55.695232,71.11491,27.543999,2.9114752,44.214947,0.62942606,50.999535
Bulgaria,2014,911123.0,911123.0,26582768.0,5588836.0,10576487.0,73.85166,59.64588,70.39691,27.3615,1.8851279,47.711754,0.62942606,50.426258
Bulgaria,2015,1105434.0,1105434.0,27679688.0,5931258.0,11499426.0,76.23653,68.23731,71.00811,30.0035,1.0928931,53.301296,0.62942606,50.461918
Bulgaria,2016,1194109.0,1194109.0,24155302.0,5937603.0,11898348.0,66.22471,59.52442,71.17461,31.2505,0.9739744,54.210262,0.63115054,48.75365
Canada,1985,5063271.0,5063271.0,99763390.0,125224530.0,186658820.0,311.69055,413.0922,62.37812,567.60046,805.1368,903.02344,996.51917,20.26725
Canada,1986,5269662.0,5269662.0,92486690.0,115782400.0,186427980.0,288.88306,383.92166,60.944485,546.25397,755.1515,923.06506,997.11,18.071253
Canada,1987,6258507.0,6258507.0,99030590.0,119120300.0,201864420.0,310.48444,387.20444,60.987873,552.8691,818.5651,952.6294,1050.1238,20.2374
Canada,1988,5986391.0,5986391.0,106406220.0,127203090.0,210881520.0,333.4186,448.38748,62.795895,608.47504,945.26855,1002.7983,1105.9545,22.337645
Canada,1989,6262814.0,6262814.0,106897200.0,138422260.0,206642270.0,332.71832,477.3333,64.98611,657.7812,1004.2693,1041.8708,1077.1763,25.04474
Canada,1990,5823211.0,5823211.0,99384424.0,125716220.0,212489870.0,315.60306,464.75027,63.685005,637.60443,1034.4779,962.80804,1078.7738,22.543388
Canada,1991,4770787.0,4770787.0,104320430.0,125376550.0,200260820.0,305.49612,485.54883,61.578472,642.0107,1088.7855,912.6727,1084.0847,21.941444
Canada,1992,4804072.0,4804072.0,107115144.0,132661830.0,203257970.0,311.20917,431.53613,62.167324,680.55365,1199.647,936.4967,1129.9681,22.896233
Canada,1993,4892831.0,4892831.0,99073390.0,137762670.0,206534100.0,276.30972,458.69806,61.225372,722.08167,1320.6403,948.57947,1189.5297,20.687353
Canada,1994,5769324.0,5769324.0,102727176.0,140977970.0,211670220.0,292.96918,482.01913,60.86825,747.5286,1429.471,968.858,1240.8297,20.279364
Canada,1995,6529322.0,6529322.0,104557210.0,148261220.0,214347840.0,306.23358,500.22504,61.959488,772.519,1527.4125,1016.64703,1301.4706,21.13094
Canada,1996,6185381.0,6185381.0,106522216.0,155033500.0,221105540.0,312.5264,508.94855,61.596363,785.5823,1539.1808,1041.7711,1342.7246,20.234531
Canada,1997,6657483.0,6657483.0,113400960.0,153691310.0,229090910.0,326.6361,527.2064,63.05421,801.05646,1597.309,1073.6844,1403.7892,23.024193
Canada,1998,6828347.0,6828347.0,119625740.0,150443650.0,232014140.0,349.21582,498.6286,64.83872,787.5727,1656.041,1094.4218,1454.7723,26.561882
Canada,1999,7118443.0,7118443.0,119944744.0,162930240.0,234946480.0,335.69028,479.27603,64.57941,841.914,1705.402,1115.5518,1407.1923,25.76799
Canada,2000,7232124.0,7232124.0,129620140.0,173423040.0,237196940.0,355.18835,454.52444,64.6082,892.2072,1763.0466,1109.1815,1454.7485,27.420424
Canada,2001,6982743.0,6982743.0,127083200.0,165500290.0,241047040.0,369.12305,462.90137,65.7879,840.42194,1794.1923,1140.463,1467.3573,28.933578
Canada,2002,7148304.0,7148304.0,124437050.0,171754740.0,242067360.0,371.2714,398.45804,65.76578,874.6652,1807.2257,1183.052,1546.8191,27.516298
Canada,2003,7248136.0,7248136.0,123534024.0,174245250.0,257959200.0,370.35748,369.9703,67.24276,897.84796,1760.4698,1227.1874,1635.5128,28.495419
Canada,2004,7519955.0,7519955.0,115875144.0,170262450.0,266941810.0,349.85416,394.3739,66.58513,878.19775,1767.3519,1280.9209,1688.1901,26.664995
Canada,2005,7613986.0,7613986.0,116966210.0,170635780.0,260883890.0,348.345,410.7875,65.11379,875.9175,1791.5244,1245.6702,1659.3553,25.203867
Canada,2006,7728498.0,7728498.0,114306984.0,168469180.0,259107300.0,337.43332,404.73532,65.33973,870.735,1793.9739,1256.4135,1756.1113,24.132605
Canada,2007,7731020.0,7731020.0,119147020.0,182186160.0,265758670.0,352.7697,415.14722,65.872314,936.5643,1746.7911,1290.1234,1810.4688,25.498669
Canada,2008,6988372.0,6988372.0,112985130.0,181849630.0,256949780.0,335.23026,413.9311,64.76371,925.4387,1664.916,1245.2123,1782.1812,23.690386
Canada,2009,5364043.0,5364043.0,93593230.0,175258700.0,253289040.0,280.0783,385.47668,64.34025,897.27527,1550.5082,1214.6228,1781.1637,22.811018
Canada,2010,6005436.0,6005436.0,96047160.0,179267300.0,257786770.0,286.98526,412.0089,65.8017,915.72095,1495.9108,1266.4891,1868.1315,24.105892
Canada,2011,6020141.0,6020141.0,86995320.0,195479150.0,259431760.0,258.7261,412.45026,65.03344,1005.50793,1510.7133,1268.1564,1978.6213,23.287949
Canada,2012,6532305.0,6532305.0,81697190.0,198321500.0,260895630.0,245.40971,414.82306,64.65029,994.2352,1503.052,1285.4945,2127.2776,21.832092
Canada,2013,5973037.0,5973037.0,79213300.0,204679460.0,260534510.0,239.33687,423.78137,64.30167,1054.407,1519.2034,1277.7136,2272.614,20.968752
Canada,2014,5911522.0,5911522.0,76836120.0,211232050.0,252967340.0,227.59932,420.55692,64.891106,1098.4153,1589.916,1274.6562,2439.7065,21.316448
Canada,2015,6184772.0,6184772.0,78423060.0,213776820.0,253878940.0,228.95923,379.0172,64.70878,1103.3245,1607.5566,1277.9789,2512.9456,20.865856
Canada,2016,6114245.0,6114245.0,73693190.0,209553820.0,251961020.0,213.09785,380.6036,63.79791,1051.926,1650.3625,1273.5061,2545.1667,20.306814
Canada,2017,6863102.0,6863102.0,72858210.0,214306700.0,255604320.0,221.6048,369.53775,63.867317,1097.8177,1712.6847,1260.5651,2751.9355,19.14398
Canada,2018,6989642.0,6989642.0,60973724.0,230016640.0,261441500.0,181.72258,339.41608,64.87753,1162.0444,1767.7682,1300.6892,2997.575,19.316412
Canada,2019,7195404.0,7195404.0,58625560.0,231565040.0,263153540.0,170.1786,334.6072,65.060715,1168.621,1696.2695,1297.2765,3064.065,19.282654
Canada,2020,6712529.0,6712529.0,48517100.0,221474020.0,227669980.0,148.405,319.25027,62.71069,1136.4077,1656.13,1103.0295,2931.024,18.322212
Canada,2021,7380351.0,7380351.0,45893550.0,228710750.0,235891000.0,138.15527,336.53418,63.7519,1169.7312,1723.4872,1142.5413,3100.7773,18.895433
Canada,2022,7380351.0,7380351.0,35796972.0,240394370.0,245074110.0,107.23305,327.52536,63.860355,1216.2826,1850.1636,1185.2417,3186.427,18.57197
Chile,2000,1010400.06,1010400.06,14241968.0,11918992.0,30627376.0,37.3637,1.8760748,80.21688,70.140526,12.399704,139.07541,6.017878,52.493572
Chile,2001,1013200.06,1013200.06,9263234.0,13517432.0,28467588.0,29.314577,2.9525113,77.95264,79.50152,13.052319,135.44452,6.355502,48.227474
Chile,2002,1079100.0,1079100.0,9379840.0,13505504.0,30323264.0,29.547176,2.2195094,77.12456,80.177216,21.461483,137.69225,6.0710645,46.896393
Chile,2003,1113300.0,1113300.0,9244272.0,14736608.0,29586800.0,28.250431,2.9525113,77.98919,86.73886,17.929846,136.51785,6.099501,51.61719
Chile,2004,1193500.0,1193500.0,10281184.0,16048321.0,31323536.0,32.723408,1.1943316,80.56221,94.15018,17.76685,150.5013,5.696394,57.11056
Chile,2005,1152000.0,1152000.0,10251872.0,15557344.0,33826050.0,32.07011,2.788483,77.90054,91.077576,20.885553,155.2119,5.324013,49.782696
Chile,2006,1236300.0,1236300.0,12538208.0,14333568.0,35734990.0,40.03847,3.454848,77.04213,84.2835,20.059694,160.48915,4.255251,47.675938
Chile,2007,1316400.0,1316400.0,13007200.0,8764288.0,47225296.0,47.52157,1.2455907,80.55981,49.681034,19.320768,200.30362,3.3066273,60.182205
Chile,2008,1307400.0,1307400.0,16733488.0,4825488.0,47551390.0,50.81752,3.418967,78.40523,27.651487,18.831772,211.0859,3.7009075,57.81444
Chile,2009,1080600.0,1080600.0,13431481.0,6378671.0,44929144.0,46.457573,3.2600644,77.03937,27.949215,21.035988,198.59944,4.057024,56.659023
Chile,2010,1046499.94,1046499.94,16525484.0,10226747.0,43460930.0,52.229164,3.1729243,80.16434,57.397537,20.266882,182.12952,6.498234,63.010643
Chile,2011,1080100.0,1080100.0,20848160.0,10449728.0,45627790.0,66.98647,3.3523304,81.518875,58.36515,17.287739,189.07631,6.5450997,66.086395
Chile,2012,1127500.0,1127500.0,23476318.0,9808976.0,45164524.0,78.09894,3.649632,81.25293,53.008377,13.6344795,196.13606,6.3684087,68.68917
Chile,2013,1085700.0,1085700.0,25396312.0,9292317.0,45915624.0,87.78789,15.521188,81.203354,53.12584,10.634124,195.0727,5.8903904,70.41221
Chile,2014,1021900.06,1021900.06,24388728.0,8295685.0,43819830.0,88.5578,21.252144,79.607956,43.98931,8.68736,193.4745,5.033178,63.63117
Chile,2015,1033200.0,1033200.0,27194208.0,9112368.0,44352720.0,85.05484,16.862993,78.09485,48.242855,10.959773,190.19441,4.318653,61.83972
Chile,2016,1120300.0,1120300.0,27014672.0,9951424.0,46063810.0,86.26053,13.514451,79.819855,59.163006,13.12344,200.9175,3.1906345,66.91657
China,1985,59301036.0,59301036.0,1584511500.0,24819936.0,284593900.0,4736.2646,5072.4243,95.558174,130.31711,130.31711,1010.60034,1452.587,77.5043
China,1986,67361980.0,67361980.0,1657391400.0,26351536.0,303068300.0,4951.424,5198.61,95.661476,138.6824,138.6824,1074.4205,1519.9247,78.967224
China,1987,75428700.0,75428700.0,1770268900.0,26600640.0,321523330.0,5372.2417,5396.901,95.74445,139.99261,139.99261,1142.2338,1560.0482,79.8852
China,1988,84960640.0,84960640.0,1892697900.0,27311456.0,343129950.0,5771.2236,5698.1187,95.676926,143.72173,143.72173,1229.358,1593.8916,79.97688
China,1989,84886090.0,84886090.0,1920239400.0,28821068.0,354441250.0,6046.902,6130.173,95.53197,151.6738,151.6738,1287.7268,1600.7532,79.75257
