Country,Year,Annual CO₂ emissions (per capita),GDP per capita,Population,Mean income or consumption per day,poverty_gap_index_4000
Sweden,1975,9.819567,21933.436,8224408.0,28.025734,33.997116
Sweden,1981,8.333264,23001.145,8326689.0,29.347048,30.684948
Sweden,1987,7.074509,28437.67,8438000.0,31.535292,27.39681
Sweden,1992,6.6626616,29555.936,8640277.0,37.354668,20.61789
Sweden,1995,6.794108,31846.586,8758496.0,35.247055,23.174784
Sweden,2000,6.1920643,39777.26,8871042.0,41.017166,17.97253
Sweden,2001,6.2761784,38611.297,8896748.0,42.382153,16.358591
Sweden,2002,6.350587,38685.71,8926011.0,43.397587,15.280372
Sweden,2003,6.393145,39622.555,8961506.0,39.9142,17.907642
Sweden,2004,6.2766848,41318.496,9004263.0,40.97629,17.442114
Sweden,2005,5.951932,42820.68,9051739.0,41.38291,17.408672
Sweden,2006,5.9022193,44403.99,9104724.0,43.846264,14.90793
Sweden,2007,5.782688,47054.98,9164274.0,46.474354,13.281623
Sweden,2008,5.511467,47859.117,9229282.0,48.01049,12.86124
Sweden,2009,5.078681,44327.004,9301413.0,48.31235,12.303759
Sweden,2010,5.662113,46317.094,9381722.0,49.06204,12.028879
Sweden,2011,5.1979485,49371.043,9467384.0,49.572586,11.744356
Sweden,2012,4.888254,49126.625,9555984.0,50.734734,11.136408
Sweden,2013,4.684671,48665.79,9648935.0,52.060204,11.286315
Sweden,2014,4.459947,48693.203,9747507.0,53.293903,10.27894
Sweden,2015,4.408288,50104.223,9849344.0,55.136566,9.865507
Sweden,2016,4.361771,50485.5,9953322.0,56.00129,9.747545
Sweden,2017,4.221096,52032.676,10058191.0,55.96465,9.412401
Sweden,2018,4.136523,51773.867,10162300.0,56.58664,10.0931425
Sweden,2019,3.9936066,52433.336,10267922.0,57.701225,9.070838
Switzerland,1982,5.7246137,34882.918,6390953.0,73.21123,6.7968426
Switzerland,1992,6.6953726,41095.39,6873188.0,69.455055,7.371549
Switzerland,2000,6.0726633,47393.05,7182052.0,68.673805,7.0940676
Switzerland,2002,5.972797,46924.52,7276479.0,70.95938,5.867692
Switzerland,2006,6.069247,55952.027,7475014.0,71.8678,6.9700913
Switzerland,2007,5.7495914,61161.113,7541909.0,73.74803,6.5078654
Switzerland,2008,5.8528533,65000.883,7638288.0,74.26698,6.1805754
Switzerland,2009,5.6280637,63229.723,7734402.0,73.953285,5.6624436
Switzerland,2010,5.7582173,64724.32,7822444.0,74.2322,5.62323
Switzerland,2011,5.180272,70466.37,7910988.0,75.28656,5.1171546
Switzerland,2012,5.2838964,71807.03,7995738.0,77.147934,4.322322
Switzerland,2013,5.3388357,70778.49,8088370.0,76.787605,4.7609844
Switzerland,2014,4.791107,71761.33,8187792.0,77.71382,4.7875876
Switzerland,2015,4.676024,71452.91,8281735.0,77.35655,4.866046
Switzerland,2016,4.679219,72050.64,8372902.0,78.754654,4.954841
Switzerland,2017,4.5165052,73624.984,8451688.0,78.50205,4.891508
Switzerland,2018,4.329972,74621.13,8514431.0,77.10288,5.469252
Switzerland,2019,4.2827263,75298.82,8575593.0,79.27157,5.3279715
Syria,2003,3.1217315,2895.448,17611356.0,9.357451,77.20153
Syria,2006,2.7616153,5537.8784,19432012.0,9.731649,76.26043
Syria,2009,2.8848553,5725.254,21827222.0,9.656134,76.67933
Taiwan,1981,4.078783,12403.079,18400564.0,16.580818,59.76304
Taiwan,1986,4.7735224,15973.428,19761802.0,22.086191,48.329075
Taiwan,1991,6.4323545,23741.426,20770622.0,36.843056,24.895126
Taiwan,1995,7.8713846,28481.734,21455818.0,42.889614,19.468782
Taiwan,1997,8.755264,31668.63,21764850.0,45.318066,17.121025
Taiwan,2000,10.223143,35558.93,22194740.0,48.02765,15.171973
Taiwan,2005,11.688732,40211.387,22796312.0,47.8765,16.071276
Taiwan,2007,12.195806,41674.094,22942314.0,45.436436,18.028889
Taiwan,2010,11.703288,41677.895,23083086.0,42.248367,21.512651
Taiwan,2013,11.738924,43225.45,23330332.0,42.89902,20.29326
Taiwan,2016,11.8557825,43836.17,23594476.0,45.845352,17.041506
Taiwan,2017,12.053525,45375.402,23665028.0,47.120644,16.072811
Taiwan,2018,11.945283,45612.23,23726186.0,47.360687,15.8904295
Taiwan,2019,11.521448,46761.25,23777742.0,48.475357,14.792566
Tajikistan,1999,0.4066842,1237.9379,6189567.0,2.1294866,94.676285
Tajikistan,2003,0.31035712,1738.6636,6672497.0,3.1423593,92.144104
Tajikistan,2004,0.37647617,1968.5964,6801206.0,4.1620893,89.60586
Tajikistan,2007,0.44893125,2482.9116,7188397.0,4.7246003,88.279106
Tajikistan,2009,0.32723308,2614.0508,7468603.0,5.566657,86.09768
Tajikistan,2015,0.6220367,3297.6838,8524066.0,6.518495,83.74361
Tanzania,1991,0.08386731,1075.0016,26890906.0,2.0146692,94.964005
Tanzania,2000,0.07462405,1186.7374,34463704.0,1.4235556,96.44226
Tanzania,2007,0.13678391,1836.2662,41716500.0,2.6591427,93.375626
Tanzania,2011,0.1620966,2613.548,46416030.0,3.1143703,92.27828
Tanzania,2018,0.20378329,2318.2312,58090444.0,3.29475,91.866005
Thailand,1981,0.8030266,3879.2715,46727290.0,5.6581154,86.12216
Thailand,1988,1.132551,5043.6074,53410956.0,5.914111,85.622116
Thailand,1990,1.5673684,5926.1763,55228410.0,6.6133046,84.044365
Thailand,1992,1.8530954,6842.092,56939020.0,7.960513,81.20043
Thailand,1994,2.3352668,7955.1265,58610012.0,8.369533,80.05551
Thailand,1996,2.8826215,9778.356,60211100.0,9.088005,78.358665
Thailand,1998,2.5865006,7417.9507,61745216.0,9.086132,77.92853
Thailand,1999,2.678213,7583.143,62442652.0,8.683803,79.05605
Thailand,2000,2.6535778,7754.838,63066604.0,8.566593,79.34821
Thailand,2002,2.875398,8546.553,64222576.0,9.684543,76.879974
Thailand,2004,3.1745062,9775.835,65311164.0,10.929816,74.29985
Thailand,2006,3.2543156,11142.3955,66319530.0,12.251189,71.06707
Thailand,2007,3.3531868,11842.095,66826750.0,12.206771,70.81351
Thailand,2008,3.3306782,12565.461,67328240.0,12.90028,69.436005
Thailand,2009,3.3744862,12314.047,67813656.0,13.342325,68.40557
Thailand,2010,3.5303538,13892.665,68270490.0,13.767732,67.4855
Thailand,2011,3.56379,14623.642,68712850.0,13.974327,67.001114
Thailand,2012,3.793507,16121.761,69157020.0,15.064871,64.77712
Thailand,2013,3.7907274,16157.032,69578600.0,15.3041935,63.886726
Thailand,2014,3.8948538,15646.753,69960940.0,15.277691,63.788246
Thailand,2015,3.9419734,15575.195,70294410.0,15.9913435,62.291676
Thailand,2016,4.022904,15815.401,70607030.0,16.005253,62.3788
Thailand,2017,3.9965413,16665.379,70898210.0,16.199055,61.747383
Thailand,2018,4.0539184,16928.791,71127810.0,15.99203,62.046234
Thailand,2019,3.95287,17116.309,71307770.0,16.043337,61.71771
Togo,2006,0.25543815,2293.9058,5874244.0,2.539525,93.651276
Togo,2011,0.37102395,1395.0455,6748675.0,2.662232,93.354866
Togo,2015,0.24933536,1937.6711,7473232.0,2.728949,93.17763
Trinidad and Tobago,1988,12.721059,12825.382,1244637.0,18.7591,57.733368
Trinidad and Tobago,1992,14.860113,11192.814,1285506.0,13.163193,68.738716
Tunisia,1985,1.5998385,5510.4946,7476095.0,6.989252,83.117485
Tunisia,1990,1.5975324,6227.778,8440035.0,7.517816,81.73729
Tunisia,1995,1.750751,8370.447,9294106.0,7.6596503,81.10064
Tunisia,2000,1.976546,9209.732,9893326.0,9.062097,77.95698
Tunisia,2005,2.170604,9700.734,10388349.0,9.98102,75.54458
Tunisia,2010,2.5826204,12024.073,10895063.0,11.659965,71.34918
Tunisia,2015,2.718346,10798.313,11557779.0,13.77579,66.37038
Turkey,1987,2.5061812,11135.623,51250156.0,10.770424,75.50262
Turkey,1994,2.8736913,10851.783,58310244.0,10.539349,74.77823
Turkey,2002,3.3524795,12320.653,65988664.0,11.408101,72.79629
Turkey,2003,3.5408273,11893.271,66867324.0,10.84496,74.025925
Turkey,2004,3.610951,13078.015,67785080.0,13.327562,68.36967
Turkey,2005,3.8552034,14305.218,68704710.0,14.167987,67.26779
Turkey,2006,4.0569386,16124.404,69601330.0,14.237841,66.081535
Turkey,2007,4.451517,17354.523,70468860.0,15.0125,64.001305
Turkey,2008,4.3552856,18270.861,71320730.0,16.608337,61.30274
Turkey,2009,4.3808856,17457.613,72225650.0,16.43421,61.443592
Turkey,2010,4.3198514,19774.947,73195350.0,16.712503,60.9919
Turkey,2011,4.611562,21790.71,74173860.0,18.282196,58.367573
Turkey,2012,4.7305965,22535.361,75277440.0,18.987917,57.065094
Turkey,2013,4.535771,23663.62,76576120.0,19.759832,55.743652
Turkey,2014,4.6603336,24477.896,78112060.0,20.637297,54.713093
Turkey,2015,4.8329964,25759.299,79646180.0,20.675306,55.609955
Turkey,2016,5.010531,25308.475,81019400.0,21.68154,53.23215
Turkey,2017,5.249139,26611.184,82089820.0,24.166845,50.269127
Turkey,2018,5.0967536,27500.416,82809304.0,24.627275,48.754326
Turkey,2019,4.8237195,26947.576,83481690.0,25.160576,48.8002
Uganda,1989,0.04700859,898.03326,17028548.0,2.5569112,99.999985
Uganda,1992,0.04243125,889.234,18801968.0,2.3110206,94.24075
Uganda,1996,0.047911186,1118.6869,21249570.0,2.309746,94.23001
Uganda,1999,0.053898826,1246.0573,23279246.0,2.2550628,94.385895
Uganda,2002,0.056614425,1356.7524,25545098.0,2.4775376,93.94999
Uganda,2005,0.07220706,1521.9913,27946586.0,2.7575955,93.141
Uganda,2009,0.09549687,1831.6345,31412526.0,3.421864,91.48751
Uganda,2012,0.105825454,1923.2571,34273296.0,3.6847177,90.82345
Uganda,2016,0.12375856,1901.3954,38748308.0,3.5366335,91.22131
Uganda,2019,0.13345863,2092.1492,42949076.0,3.526032,91.50035
Ukraine,1992,11.379378,10195.704,51785150.0,7.172665,82.111015
Ukraine,1993,9.855851,8181.985,51778420.0,7.212834,82.02599
Ukraine,1995,7.6392956,5923.279,51061268.0,7.546886,81.50272
Ukraine,1996,6.9497585,5743.367,50616104.0,6.3072643,84.4118
Ukraine,2002,6.1676164,5513.8413,47976540.0,6.8155885,82.984085
Ukraine,2003,6.4539695,6184.219,47605644.0,7.630714,80.96034
Ukraine,2004,6.5724263,6857.732,47261960.0,8.542663,78.74076
Ukraine,2005,6.6832886,7998.7056,46912616.0,10.136439,74.77832
Ukraine,2006,7.148388,8927.224,46592550.0,10.973013,72.93918
Ukraine,2007,7.2726684,10188.095,46313064.0,10.431301,74.024315
Ukraine,2008,7.076913,11015.119,46062936.0,11.943635,70.31185
Ukraine,2009,6.0525475,9265.714,45863884.0,11.064782,72.40493
Ukraine,2010,6.4436584,9614.152,45683024.0,11.802624,70.57055
Ukraine,2011,6.7751007,10788.208,45516136.0,12.262779,69.4603
Ukraine,2012,6.704457,11532.7705,45406228.0,12.772745,68.18105
Ukraine,2013,6.565836,12007.117,45307104.0,13.491664,66.48187
Ukraine,2014,5.706534,11593.284,45148070.0,12.981751,67.73367
Ukraine,2015,4.974984,10390.095,44982570.0,11.70123,70.926315
Ukraine,2016,5.2184343,10924.748,44833570.0,11.858196,70.56358
Ukraine,2017,4.9953985,12090.982,44657260.0,12.998967,67.77416
Ukraine,2018,5.212142,12686.416,44446950.0,13.589137,66.37737
Ukraine,2019,5.020078,13144.867,44211100.0,14.921345,63.19232
United Arab Emirates,2013,24.375996,83828.6,8751853.0,72.45095,9.29083
United Kingdom,1968,10.99323,16086.742,55169252.0,20.764677,50.132328
United Kingdom,1969,11.338446,16329.385,55420524.0,21.008791,49.931824
United Kingdom,1970,11.726424,16703.924,55650160.0,21.504177,48.806236
United Kingdom,1971,11.818837,16915.135,55875904.0,21.402864,49.397026
United Kingdom,1972,11.560065,17417.062,56057324.0,22.227068,47.21535
United Kingdom,1973,11.743219,18581.95,56166630.0,24.19995,43.64052
United Kingdom,1974,10.975319,17964.908,56233776.0,24.204908,43.702415
United Kingdom,1975,10.72118,17617.3,56266852.0,23.26493,45.009785
United Kingdom,1976,10.63796,18492.521,56263230.0,22.480993,46.36475
United Kingdom,1977,10.7451935,19375.945,56244844.0,21.983622,47.27406
United Kingdom,1978,10.752227,20694.65,56240770.0,23.931898,43.279884
United Kingdom,1979,11.454919,21871.568,56265150.0,24.381998,42.462906
United Kingdom,1980,10.280013,22179.236,56326330.0,25.03532,41.801857
United Kingdom,1981,9.939641,21716.842,56395850.0,24.984406,42.38538
United Kingdom,1982,9.711942,21741.299,56450132.0,27.46212,38.128765
United Kingdom,1983,9.654327,22223.566,56501616.0,26.299812,40.07243
United Kingdom,1984,9.353447,22475.62,56568252.0,27.066801,38.368572
United Kingdom,1985,9.879896,22813.941,56643040.0,28.13959,37.191563
United Kingdom,1986,10.023534,23032.383,56721910.0,30.162918,34.907776
United Kingdom,1987,10.059909,23998.707,56826320.0,32.259426,33.261265
United Kingdom,1988,10.013473,24798.924,56952650.0,34.44765,30.762445
United Kingdom,1989,10.1894865,25105.535,57076096.0,34.720493,29.596115
United Kingdom,1990,10.521594,25300.64,57210444.0,36.565243,29.120754
United Kingdom,1991,10.624451,24466.111,57359452.0,36.905094,28.196848
United Kingdom,1992,10.326097,24367.127,57509240.0,35.65019,29.559484
United Kingdom,1993,10.054433,24975.395,57647464.0,35.482574,29.759783
United Kingdom,1994,9.933512,25611.42,57785900.0,38.65419,26.979641
United Kingdom,1995,9.773094,28073.4,57930364.0,38.734726,26.624945
United Kingdom,1996,10.102876,29682.402,58078584.0,40.25667,24.885447
United Kingdom,1997,9.660194,31371.133,58250190.0,41.70549,23.839262
United Kingdom,1998,9.728953,32121.951,58438320.0,43.96361,22.458025
United Kingdom,1999,9.57871,33362.67,58635204.0,45.024086,21.673637
United Kingdom,2000,9.669214,35217.96,58850044.0,49.350037,19.552006
United Kingdom,2001,9.780857,35888.945,59092016.0,49.957417,18.100487
United Kingdom,2002,9.439251,35795.543,59355690.0,48.501163,17.669764
United Kingdom,2003,9.5829115,36378.227,59649800.0,49.402187,16.978363
United Kingdom,2004,9.557823,37092.02,59995852.0,51.11588,15.851206
United Kingdom,2005,9.4452305,39429.31,60383740.0,52.126556,15.669319
United Kingdom,2006,9.338998,39719.867,60803700.0,53.071316,15.297077
United Kingdom,2007,9.134187,39250.95,61260680.0,52.963966,14.758268
United Kingdom,2008,8.825938,40177.633,61742150.0,53.909813,14.719357
United Kingdom,2009,7.938317,36955.32,62243384.0,53.458054,14.714058
United Kingdom,2010,8.156536,39109.24,62760050.0,52.073654,14.526158
United Kingdom,2011,7.422031,39317.527,63286360.0,50.91064,14.993073
United Kingdom,2012,7.6396565,40067.906,63808730.0,50.74094,15.027072
United Kingdom,2013,7.4275928,41322.348,64302296.0,51.036324,14.729593
United Kingdom,2014,6.774484,41283.164,64773504.0,52.558216,14.105633
United Kingdom,2015,6.4770393,42629.234,65224370.0,53.34826,13.819663
United Kingdom,2016,6.0837545,42644.363,65655204.0,53.652657,13.550388
United Kingdom,2017,5.8634415,44093.934,66064810.0,53.333534,13.466443
United Kingdom,2018,5.7159815,44296.246,66432996.0,54.414413,13.553828
United Kingdom,2019,5.4621234,44274.957,66778660.0,55.15668,12.767081
United States,1963,16.931978,20687.402,184649870.0,35.805897,30.81226
United States,1964,17.430368,21628.648,187277380.0,38.02514,28.989368
United States,1965,17.920338,22745.727,189703280.0,39.958485,26.723225
United States,1966,18.617542,23932.8,191830980.0,40.244034,26.681025
United States,1967,19.12176,24255.71,193782430.0,42.56715,24.087242
United States,1968,19.622215,25147.795,195743420.0,44.337082,22.241438
United States,1969,20.39401,25697.338,197859330.0,45.518326,21.138487
United States,1970,21.662867,25444.533,200328340.0,45.733093,21.454828
United States,1971,21.514513,26055.357,202907920.0,46.880203,20.82449
United States,1972,22.28148,27223.623,205238380.0,50.062305,18.721607
United States,1973,23.08134,28641.65,207314770.0,50.963634,17.735758
United States,1974,22.081156,28130.115,209277970.0,49.093956,18.407902
United States,1975,21.196472,27739.982,211274540.0,49.509876,18.254368
United States,1976,22.262001,29056.281,213270030.0,51.05725,17.361788
United States,1977,22.696455,30150.48,215437400.0,51.24994,17.064932
United States,1978,22.679413,31586.988,217881440.0,51.447113,16.613024
United States,1979,22.718729,32332.086,220463100.0,53.057842,15.67086
United States,1980,21.549501,31852.342,223140020.0,50.53232,17.083006
United States,1981,20.76817,32363.209,225654000.0,49.626133,18.206728
United States,1982,19.505571,31322.746,228001420.0,50.399033,18.698498
United States,1983,19.225763,32433.318,230389970.0,52.08607,18.387964
United States,1984,20.029423,34566.895,232766290.0,54.167225,17.345936
United States,1985,19.786129,35481.77,235146180.0,55.236378,16.965857
United States,1986,19.634436,36283.55,237512780.0,56.836647,16.238317
United States,1987,20.11944,37202.92,239853170.0,58.576263,15.245739
United States,1988,20.845224,38361.336,242287800.0,59.535862,15.0869055
United States,1989,20.951706,39332.74,244954100.0,60.501595,14.90989
United States,1990,20.642052,39577.016,248083730.0,58.86926,15.668066
United States,1991,20.126223,39048.797,251560200.0,58.24185,15.820369
United States,1992,20.277145,40083.85,255175330.0,58.257374,16.03747
United States,1993,20.375822,40852.215,258779760.0,59.461178,16.63838
United States,1994,20.452991,42154.473,262273580.0,60.505062,15.756984
United States,1995,20.421772,42847.785,265660560.0,61.423077,15.151888
United States,1996,20.867321,44033.58,268984350.0,62.40383,15.054846
United States,1997,20.881931,45489.996,272395420.0,64.225975,14.406369
United States,1998,20.785181,46967.6,275835000.0,65.98776,13.54399
United States,1999,20.789043,48561.875,279181570.0,67.54228,13.007681
United States,2000,21.282457,50036.992,282398560.0,68.31815,12.627559
United States,2001,20.694746,49912.227,285470500.0,68.300095,12.948537
United States,2002,20.621824,50114.773,288350240.0,68.46806,13.010703
United States,2003,20.645628,51065.867,291109820.0,69.507126,13.049868
United States,2004,20.79503,52582.02,293947870.0,69.18547,12.680351
United States,2005,20.658026,53969.164,296842660.0,70.6384,12.561104
United States,2006,20.192238,55032.86,299753100.0,71.83583,12.483739
United States,2007,20.248577,55561.863,302743400.0,71.34738,12.463523
United States,2008,19.349745,54933.59,305694900.0,69.42073,13.0824585
United States,2009,17.76503,52871.707,308512030.0,70.32472,12.443708
United States,2010,18.25202,53887.066,311182850.0,68.57991,13.029138
United States,2011,17.669733,54379.754,313876600.0,69.40685,13.222387
United States,2012,16.876879,55351.996,316651330.0,69.66228,13.166772
United States,2013,17.158995,56144.17,319375170.0,69.23176,13.084022
United States,2014,17.168007,57250.527,322033950.0,69.65698,13.2763405
United States,2015,16.562983,58543.562,324607780.0,72.29066,12.274485
United States,2016,16.053692,59115.33,327210200.0,75.629875,11.449528
United States,2017,15.804429,60116.57,329791230.0,76.575714,11.422777
United States,2018,16.191355,61618.742,332140030.0,80.585686,10.449837
United States,2019,15.739861,62589.0,334319680.0,85.874725,9.427198
Uruguay,2006,1.9857119,11861.173,3322282.0,18.902157,59.311954
Uruguay,2007,1.7867624,13070.946,3328647.0,20.617388,56.741123
Uruguay,2008,2.4584253,14605.955,3336131.0,22.637148,53.009243
Uruguay,2009,2.3763123,15475.951,3344161.0,24.285551,50.722843
Uruguay,2010,1.8785003,17710.604,3352653.0,24.381975,50.039143
Uruguay,2011,2.2764676,19352.547,3361631.0,26.231438,46.062126
Uruguay,2012,2.5486352,19712.188,3371134.0,26.210945,44.608696
Uruguay,2013,2.2159002,19969.344,3381187.0,27.271982,43.521004
Uruguay,2014,1.9708116,20720.693,3391660.0,28.784662,41.20243
Uruguay,2015,1.9813055,20543.252,3402820.0,29.201385,40.62138
Uruguay,2016,1.9102731,20435.482,3413768.0,28.659866,41.180508
Uruguay,2017,1.8007609,20615.557,3422205.0,29.761375,39.65373
Uruguay,2018,1.9173871,20458.264,3427044.0,29.275402,40.413612
Uruguay,2019,1.8929877,20545.422,3428412.0,28.779291,41.053867
Uzbekistan,1998,4.9872565,4403.29,24256774.0,2.4485343,93.88444
Uzbekistan,2000,4.9538436,4446.1406,24925558.0,1.5871867,96.037964
Venezuela,1981,5.869616,11577.937,15638431.0,16.597206,66.671906
Venezuela,1987,6.037601,8710.693,18328660.0,14.728346,68.497116
Venezuela,1989,5.632653,8108.1787,19275300.0,13.274443,68.97838
Venezuela,1992,5.100214,9081.76,20700462.0,12.206778,70.94068
Venezuela,1995,5.642068,8252.089,22107288.0,9.785229,76.96774
Venezuela,1998,7.2484884,7290.08,23503816.0,10.331761,75.658325
Venezuela,1999,5.9686203,7322.3755,23966964.0,9.3221655,77.866806
Venezuela,2001,5.2464967,8312.309,24880210.0,9.818652,76.6832
Venezuela,2002,6.4803333,7754.029,25330926.0,8.087051,80.59653
Venezuela,2003,5.9833198,7481.871,25782032.0,6.8498464,83.32008
Venezuela,2004,5.443523,9442.449,26226930.0,7.672564,81.33991
Venezuela,2005,5.5612063,11884.336,26668790.0,9.610654,77.57984
Venezuela,2006,5.7411427,13901.835,27102084.0,11.777487,72.274635
Vietnam,1992,0.30759197,1457.5153,69788750.0,3.0294259,92.42644
Vietnam,1997,0.5982502,2136.8625,76058600.0,3.966856,90.09025
Vietnam,2002,0.86217517,2670.2466,80642300.0,3.8376172,90.41689
Vietnam,2004,1.080523,3096.746,82311230.0,4.5263085,88.687454
Vietnam,2006,1.1870176,3585.9846,83951800.0,5.053988,87.40262
Vietnam,2008,1.335355,4279.4014,85597230.0,5.4580426,86.39914
Vietnam,2010,1.596639,4761.2383,87411016.0,9.6244135,76.82
Vietnam,2012,1.6156216,5392.965,89301330.0,9.897621,75.7126
Vietnam,2014,1.9931153,5941.967,91235500.0,10.477527,74.27599
Vietnam,2016,2.3967814,6368.651,93126530.0,12.099472,70.55191
Vietnam,2018,2.7153149,7217.924,94914330.0,13.46041,67.424614
Yemen,1998,0.7293711,1101.1909,17608138.0,6.264341,84.415344
Yemen,2005,1.0159883,3664.4963,21320676.0,5.205422,87.143845
Yemen,2014,0.9539967,3739.219,27753310.0,4.4885445,88.85166
Zambia,1991,0.3022422,1310.351,7880472.0,3.0968502,92.33593
Zambia,1993,0.29815385,1103.1084,8270921.0,2.7986288,99.999985
Zambia,1996,0.20646931,1127.2812,8902025.0,3.619054,91.08711
Zambia,1998,0.2431021,1108.5187,9372432.0,3.583653,91.18959
Zambia,2002,0.18660413,1393.0215,10508294.0,2.7325408,93.2595
Zambia,2004,0.1880696,1592.6824,11188044.0,2.9104023,92.90322
Zambia,2006,0.18636802,2012.8278,11971571.0,2.679666,93.38949
Zambia,2010,0.2262383,3307.8254,13792095.0,2.6798263,93.33176
Zambia,2015,0.3117247,3277.0535,16248231.0,2.9744158,92.71602
Zimbabwe,2011,0.7955909,2449.2092,13025789.0,5.459878,86.494286
Zimbabwe,2017,0.6301651,3112.875,14751101.0,4.409205,89.12404
Zimbabwe,2019,0.63664466,2787.659,15354606.0,4.5001917,89.05948
